ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,setor,sub_setor,segmento,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
MRFG3,MARFRIG,ON      NM,736294856,1.401,consumo_nao_ciclico,alimentos_processados,carnes_e_derivados,196280109.5054429,3.7512453903516003,SET/2022 ATE DEZ/2022,2022-11-27,CARTEIRA_TEORICA_B3_QUADRIMESTRE_ISEE
MRVE3,MRV,ON      NM,693804474,1.187,consumo_ciclico,construcao_civil,incorporacoes,196280109.5054429,3.534767102729585,SET/2022 ATE DEZ/2022,2022-11-27,CARTEIRA_TEORICA_B3_QUADRIMESTRE_ISEE
MYPK3,IOCHP-MAXION,ON      NM,304395918,0.588,consumo_ciclico,automoveis_e_motocicletas,automoveis_e_motocicletas,196280109.5054429,1.5508240685567736,SET/2022 ATE DEZ/2022,2022-11-27,CARTEIRA_TEORICA_B3_QUADRIMESTRE_ISEE
NEOE3,NEOENERGIA,ON      NM,456238863,1.083,utilidade_publica,energia_eletrica,energia_eletrica,196280109.5054429,2.324427391800229,SET/2022 ATE DEZ/2022,2022-11-27,CARTEIRA_TEORICA_B3_QUADRIMESTRE_ISEE
NTCO3,GRUPO NATURA,ON      NM,1436461031,3.059,consumo_nao_ciclico,produtos_de_uso_pessoal_e_de_limpeza,produtos_de_uso_pessoal,196280109.5054429,7.318423831224562,SET/2022 ATE DEZ/2022,2022-11-27,CARTEIRA_TEORICA_B3_QUADRIMESTRE_ISEE
PCAR3,P.ACUCAR-CBD,ON      NM,367051011,1.135,consumo_nao_ciclico,comercio_e_distribuicao,alimentos,196280109.5054429,1.8700367139841116,SET/2022 ATE DEZ/2022,2022-11-27,CARTEIRA_TEORICA_B3_QUADRIMESTRE_ISEE
RADL3,RAIADROGASIL,ON      NM,791916111,2.556,saude,comercio_e_distribuicao,medicamentos_e_outros_produtos,196280109.5054429,4.03462232110707,SET/2022 ATE DEZ/2022,2022-11-27,CARTEIRA_TEORICA_B3_QUADRIMESTRE_ISEE
RAIL3,RUMO S.A.,ON      NM,901136832,2.613,bens_industriais,transporte,transporte_ferroviario,196280109.5054429,4.591075653414649,SET/2022 ATE DEZ/2022,2022-11-27,CARTEIRA_TEORICA_B3_QUADRIMESTRE_ISEE
SANB11,SANTANDER BR,UNT,615242356,2.601,financeiro,intermediarios_financeiros,bancos,196280109.5054429,3.1345119867224205,SET/2022 ATE DEZ/2022,2022-11-27,CARTEIRA_TEORICA_B3_QUADRIMESTRE_ISEE
SIMH3,SIMPAR,ON      NM,528118824,0.839,financeiro,holdings_diversificadas,holdings_diversificadas,196280109.5054429,2.690638523336238,SET/2022 ATE DEZ/2022,2022-11-27,CARTEIRA_TEORICA_B3_QUADRIMESTRE_ISEE
SULA11,SUL AMERICA,UNT     N2,660377205,2.358,financeiro,previdencia_e_seguros,seguradoras,196280109.5054429,3.3644631983542257,SET/2022 ATE DEZ/2022,2022-11-27,CARTEIRA_TEORICA_B3_QUADRIMESTRE_ISEE
SUZB3,SUZANO S.A.,ON      NM,455856564,2.839,materiais_basicos,madeira_e_papel,papel_e_celulose,196280109.5054429,2.3224796702457464,SET/2022 ATE DEZ/2022,2022-11-27,CARTEIRA_TEORICA_B3_QUADRIMESTRE_ISEE
TIMS3,TIM,ON      NM,1670731796,2.85,comunicacoes,telecomunicacoes,telecomunicacoes,196280109.5054429,8.511977093398098,SET/2022 ATE DEZ/2022,2022-11-27,CARTEIRA_TEORICA_B3_QUADRIMESTRE_ISEE
VBBR3,VIBRA,ON      NM,1013477748,2.73,petroleo_gas_e_biocombustiveis,petroleo_gas_e_biocombustiveis,exploracao_refino_e_distribuicao,196280109.5054429,5.163425629594404,SET/2022 ATE DEZ/2022,2022-11-27,CARTEIRA_TEORICA_B3_QUADRIMESTRE_ISEE
VIIA3,VIA,ON      NM,3666142320,1.627,consumo_ciclico,comercio,eletrodomesticos,196280109.5054429,18.678114299189023,SET/2022 ATE DEZ/2022,2022-11-27,CARTEIRA_TEORICA_B3_QUADRIMESTRE_ISEE
VIVT3,TELEF BRASIL,ON  EJ,510495879,3.035,comunicacoes,telecomunicacoes,telecomunicacoes,196280109.5054429,2.600853852620476,SET/2022 ATE DEZ/2022,2022-11-27,CARTEIRA_TEORICA_B3_QUADRIMESTRE_ISEE
WEGE3,WEG,ON      NM,568234028,2.457,bens_industriais,maquinas_e_equipamentos,motores_compressores_e_outros,196280109.5054429,2.8950158497045404,SET/2022 ATE DEZ/2022,2022-11-27,CARTEIRA_TEORICA_B3_QUADRIMESTRE_ISEE
