ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,setor,sub_setor,segmento,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
PETR4,PETROBRAS,PN      N2,706825464,5.237,petroleo_gas_e_biocombustiveis,petroleo_gas_e_biocombustiveis,exploracao_refino_e_distribuicao,57770321.16159274,12.23509666880503,MAI/2024 ATE AGO/2024 - 20240401,2024-04-13,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_IDIV
PLPL3,PLANOEPLANO,ON      NM,90959916,0.253,consumo_ciclico,construcao_civil,incorporacoes,57770321.16159274,1.574509439640654,MAI/2024 ATE AGO/2024 - 20240401,2024-04-13,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_IDIV
PSSA3,PORTO SEGURO,ON  EDJ NM,303631281,1.863,financeiro,previdencia_e_seguros,seguradoras,57770321.16159274,5.255835087893924,MAI/2024 ATE AGO/2024 - 20240401,2024-04-13,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_IDIV
SANB11,SANTANDER BR,UNT,400679559,2.266,financeiro,intermediarios_financeiros,bancos,57770321.16159274,6.93573362487004,MAI/2024 ATE AGO/2024 - 20240401,2024-04-13,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_IDIV
STBP3,SANTOS BRP,ON  ED  NM,1011584746,2.672,bens_industriais,transporte,servicos_de_apoio_e_armazenagem,57770321.16159274,17.510457370843366,MAI/2024 ATE AGO/2024 - 20240401,2024-04-13,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_IDIV
CSNA3,SID NACIONAL,ON,1005013186,3.129,OTHERS,OTHERS,OTHERS,57770321.16159274,17.396704151753266,MAI/2024 ATE AGO/2024 - 20240401,2024-04-13,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_IDIV
TAEE11,TAESA,UNT     N2,365579277,2.633,utilidade_publica,energia_eletrica,energia_eletrica,57770321.16159274,6.328150331333919,MAI/2024 ATE AGO/2024 - 20240401,2024-04-13,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_IDIV
TASA4,TAURUS ARMAS,PN      N2,113403235,0.303,bens_industriais,maquinas_e_equipamentos,armas_e_municoes,57770321.16159274,1.963001636823053,MAI/2024 ATE AGO/2024 - 20240401,2024-04-13,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_IDIV
TGMA3,TEGMA,ON      NM,53525806,0.294,OTHERS,OTHERS,OTHERS,57770321.16159274,0.9265277554936876,MAI/2024 ATE AGO/2024 - 20240401,2024-04-13,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_IDIV
VIVT3,TELEF BRASIL,ON  EJ,273788580,2.739,comunicacoes,telecomunicacoes,telecomunicacoes,57770321.16159274,4.73926013383533,MAI/2024 ATE AGO/2024 - 20240401,2024-04-13,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_IDIV
TRPL4,TRAN PAULIST,PN      N1,641778195,3.159,utilidade_publica,energia_eletrica,energia_eletrica,57770321.16159274,11.109133238239142,MAI/2024 ATE AGO/2024 - 20240401,2024-04-13,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_IDIV
UNIP6,UNIPAR,PNB ED,77511909,1.025,materiais_basicos,quimicos,quimicos_diversos,57770321.16159274,1.3417254299692556,MAI/2024 ATE AGO/2024 - 20240401,2024-04-13,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_IDIV
USIM5,USIMINAS,PNA     N1,861590177,1.71,materiais_basicos,siderurgia_e_metalurgia,siderurgia,57770321.16159274,14.91406244029691,MAI/2024 ATE AGO/2024 - 20240401,2024-04-13,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_IDIV
VALE3,VALE,ON      NM,352835726,4.257,materiais_basicos,mineracao,minerais_metalicos,57770321.16159274,6.107560403084182,MAI/2024 ATE AGO/2024 - 20240401,2024-04-13,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_IDIV
WIZC3,WIZ CO,ON      NM,125903066,0.181,OTHERS,OTHERS,OTHERS,57770321.16159274,2.1793727898418496,MAI/2024 ATE AGO/2024 - 20240401,2024-04-13,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_IDIV
