ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,setor,sub_setor,segmento,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
KLBN11,KLABIN S/A,UNT     N2,701899756,0.692,materiais_basicos,madeira_e_papel,papel_e_celulose,894655692.1058029,0.784547354019397,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
RENT3,LOCALIZA,ON  EJS NM,776996207,2.308,consumo_ciclico,diversos,aluguel_de_carros,894655692.1058029,0.8684862946226152,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
LREN3,LOJAS RENNER,ON  EJ  NM,965528807,0.92,consumo_ciclico,comercio,tecidos_vestuario_e_calcados,894655692.1058029,1.079218313279133,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
MGLU3,MAGAZ LUIZA,ON      NM,2874188573,0.534,consumo_ciclico,comercio,eletrodomesticos,894655692.1058029,3.2126197802808987,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
MULT3,MULTIPLAN,ON  EJ  N2,268145328,0.361,financeiro,exploracao_de_imoveis,exploracao_de_imoveis,894655692.1058029,0.2997190208099507,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
NEOE3,NEOENERGIA,ON      NM,196252888,0.158,utilidade_publica,energia_eletrica,energia_eletrica,894655692.1058029,0.21936135848872568,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
PETR3,PETROBRAS,ON      N2,3701760571,5.412,petroleo_gas_e_biocombustiveis,petroleo_gas_e_biocombustiveis,exploracao_refino_e_distribuicao,894655692.1058029,4.137637086158756,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
PETR4,PETROBRAS,PN      N2,4566441248,5.909,petroleo_gas_e_biocombustiveis,petroleo_gas_e_biocombustiveis,exploracao_refino_e_distribuicao,894655692.1058029,5.104132559925599,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
PRIO3,PETRORIO,ON      NM,839159130,1.466,petroleo_gas_e_biocombustiveis,petroleo_gas_e_biocombustiveis,exploracao_refino_e_distribuicao,894655692.1058029,0.937968804540686,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
PSSA3,PORTO SEGURO,ON      NM,179759767,0.23,financeiro,previdencia_e_seguros,seguradoras,894655692.1058029,0.20092619829745792,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
RADL3,RAIADROGASIL,ON      NM,1196069386,1.609,saude,comercio_e_distribuicao,medicamentos_e_outros_produtos,894655692.1058029,1.336904684733791,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
RAIZ4,RAIZEN,PN      N2,1200488532,0.187,OTHERS,OTHERS,OTHERS,894655692.1058029,1.3418441782607347,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
RDOR3,REDE D OR,ON      NM,1149694340,1.381,saude,servicos_medico__hospitalares_analises_e_diagnosticos,servicos_medico__hospitalares_analises_e_diagnosticos,894655692.1058029,1.28506904962947,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
RAIL3,RUMO S.A.,ON      NM,1215642613,1.25,bens_industriais,transporte,transporte_ferroviario,894655692.1058029,1.3587826285871738,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
SBSP3,SABESP,ON      NM,340002999,0.935,utilidade_publica,agua_e_saneamento,agua_e_saneamento,894655692.1058029,0.3800378201358282,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
SANB11,SANTANDER BR,UNT,355642848,0.513,financeiro,intermediarios_financeiros,bancos,894655692.1058029,0.3975192368841949,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
CSNA3,SID NACIONAL,ON,589695175,0.494,OTHERS,OTHERS,OTHERS,894655692.1058029,0.6591308591710855,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
SUZB3,SUZANO S.A.,ON      NM,726823001,1.689,materiais_basicos,madeira_e_papel,papel_e_celulose,894655692.1058029,0.8124052721212053,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
TAEE11,TAESA,UNT     N2,218568234,0.411,utilidade_publica,energia_eletrica,energia_eletrica,894655692.1058029,0.24430430156381536,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
VIVT3,TELEF BRASIL,ON,423091712,0.915,comunicacoes,telecomunicacoes,telecomunicacoes,894655692.1058029,0.4729100990842014,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
TIMS3,TIM,ON      NM,808436195,0.572,comunicacoes,telecomunicacoes,telecomunicacoes,894655692.1058029,0.9036282920160458,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
TOTS3,TOTVS,ON      NM,520749110,0.804,tecnologia_da_informacao,programas_e_servicos,programas_e_servicos,894655692.1058029,0.5820665028959718,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
TRPL4,TRAN PAULIST,PN      N1,395794140,0.463,utilidade_publica,energia_eletrica,energia_eletrica,894655692.1058029,0.4423982806932088,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
UGPA3,ULTRAPAR,ON      NM,1087887681,0.801,petroleo_gas_e_biocombustiveis,petroleo_gas_e_biocombustiveis,exploracao_refino_e_distribuicao,894655692.1058029,1.2159847532399597,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
VALE3,VALE,ON      NM,4547296398,20.087,materiais_basicos,mineracao,minerais_metalicos,894655692.1058029,5.082733433793693,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
VAMO3,VAMOS,ON      NM,314724970,0.235,consumo_ciclico,diversos,aluguel_de_carros,894655692.1058029,0.35178334277314394,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
VBBR3,VIBRA,ON      NM,1114442976,0.854,petroleo_gas_e_biocombustiveis,petroleo_gas_e_biocombustiveis,exploracao_refino_e_distribuicao,894655692.1058029,1.2456668926756294,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
WEGE3,WEG,ON      NM,1481593024,3.348,bens_industriais,maquinas_e_equipamentos,motores_compressores_e_outros,894655692.1058029,1.6560482843547206,2023-03-31,2023-03-31,CARTEIRA_TEORICA_B3_MLCX
